"latitude","longitude","localidad"
11.004,-64.371,"Margarita-Cubagua"
10.992,-64.371,"Margarita-Cubagua"
10.979,-64.371,"Margarita-Cubagua"
10.966,-64.371,"Margarita-Cubagua"
10.953,-64.371,"Margarita-Cubagua"
10.941,-64.371,"Margarita-Cubagua"
10.928,-64.371,"Margarita-Cubagua"
10.915,-64.371,"Margarita-Cubagua"
10.419,-64.371,"Mochima"
10.406,-64.371,"Mochima"
10.393,-64.371,"Mochima"
10.38,-64.371,"Mochima"
10.368,-64.371,"Mochima"
10.355,-64.371,"Mochima"
10.342,-64.371,"Mochima"
10.33,-64.371,"Mochima"
10.317,-64.371,"Mochima"
10.304,-64.371,"Mochima"
10.291,-64.371,"Mochima"
10.279,-64.371,"Mochima"
10.266,-64.371,"Mochima"
10.253,-64.371,"Mochima"
10.24,-64.371,"Mochima"
10.228,-64.371,"Mochima"
10.215,-64.371,"Mochima"
10.202,-64.371,"Mochima"
10.19,-64.371,"Mochima"
10.177,-64.371,"Mochima"
10.164,-64.371,"Mochima"
10.151,-64.371,"Mochima"
10.139,-64.371,"Mochima"
10.126,-64.371,"Mochima"
10.113,-64.371,"Mochima"
11.157,-64.359,"Margarita-Cubagua"
11.144,-64.359,"Margarita-Cubagua"
11.132,-64.359,"Margarita-Cubagua"
11.119,-64.359,"Margarita-Cubagua"
11.106,-64.359,"Margarita-Cubagua"
11.093,-64.359,"Margarita-Cubagua"
11.081,-64.359,"Margarita-Cubagua"
11.068,-64.359,"Margarita-Cubagua"
11.055,-64.359,"Margarita-Cubagua"
11.042,-64.359,"Margarita-Cubagua"
11.03,-64.359,"Margarita-Cubagua"
11.017,-64.359,"Margarita-Cubagua"
11.004,-64.359,"Margarita-Cubagua"
10.992,-64.359,"Margarita-Cubagua"
10.979,-64.359,"Margarita-Cubagua"
10.966,-64.359,"Margarita-Cubagua"
10.953,-64.359,"Margarita-Cubagua"
10.941,-64.359,"Margarita-Cubagua"
10.928,-64.359,"Margarita-Cubagua"
10.915,-64.359,"Margarita-Cubagua"
10.419,-64.359,"Mochima"
10.406,-64.359,"Mochima"
10.393,-64.359,"Mochima"
10.38,-64.359,"Mochima"
10.368,-64.359,"Mochima"
10.355,-64.359,"Mochima"
10.342,-64.359,"Mochima"
10.33,-64.359,"Mochima"
10.317,-64.359,"Mochima"
10.304,-64.359,"Mochima"
10.291,-64.359,"Mochima"
10.279,-64.359,"Mochima"
10.266,-64.359,"Mochima"
10.253,-64.359,"Mochima"
10.24,-64.359,"Mochima"
10.228,-64.359,"Mochima"
10.215,-64.359,"Mochima"
10.202,-64.359,"Mochima"
10.19,-64.359,"Mochima"
10.177,-64.359,"Mochima"
10.164,-64.359,"Mochima"
10.151,-64.359,"Mochima"
10.139,-64.359,"Mochima"
10.126,-64.359,"Mochima"
11.17,-64.346,"Margarita-Cubagua"
11.157,-64.346,"Margarita-Cubagua"
11.144,-64.346,"Margarita-Cubagua"
11.132,-64.346,"Margarita-Cubagua"
11.119,-64.346,"Margarita-Cubagua"
11.106,-64.346,"Margarita-Cubagua"
11.093,-64.346,"Margarita-Cubagua"
11.081,-64.346,"Margarita-Cubagua"
11.068,-64.346,"Margarita-Cubagua"
11.055,-64.346,"Margarita-Cubagua"
11.042,-64.346,"Margarita-Cubagua"
11.03,-64.346,"Margarita-Cubagua"
11.017,-64.346,"Margarita-Cubagua"
11.004,-64.346,"Margarita-Cubagua"
10.992,-64.346,"Margarita-Cubagua"
10.979,-64.346,"Margarita-Cubagua"
10.966,-64.346,"Margarita-Cubagua"
10.953,-64.346,"Margarita-Cubagua"
10.941,-64.346,"Margarita-Cubagua"
10.928,-64.346,"Margarita-Cubagua"
10.915,-64.346,"Margarita-Cubagua"
10.902,-64.346,"Margarita-Cubagua"
10.431,-64.346,"Mochima"
10.419,-64.346,"Mochima"
10.406,-64.346,"Mochima"
10.393,-64.346,"Mochima"
10.38,-64.346,"Mochima"
10.368,-64.346,"Mochima"
10.355,-64.346,"Mochima"
10.342,-64.346,"Mochima"
10.33,-64.346,"Mochima"
10.317,-64.346,"Mochima"
10.304,-64.346,"Mochima"
10.291,-64.346,"Mochima"
10.279,-64.346,"Mochima"
10.266,-64.346,"Mochima"
10.253,-64.346,"Mochima"
10.24,-64.346,"Mochima"
10.228,-64.346,"Mochima"
10.215,-64.346,"Mochima"
10.202,-64.346,"Mochima"
10.19,-64.346,"Mochima"
10.177,-64.346,"Mochima"
10.164,-64.346,"Mochima"
10.151,-64.346,"Mochima"
10.139,-64.346,"Mochima"
10.126,-64.346,"Mochima"
11.182,-64.333,"Margarita-Cubagua"
11.17,-64.333,"Margarita-Cubagua"
11.157,-64.333,"Margarita-Cubagua"
11.144,-64.333,"Margarita-Cubagua"
11.132,-64.333,"Margarita-Cubagua"
11.119,-64.333,"Margarita-Cubagua"
11.106,-64.333,"Margarita-Cubagua"
11.093,-64.333,"Margarita-Cubagua"
11.081,-64.333,"Margarita-Cubagua"
11.055,-64.333,"Margarita-Cubagua"
11.042,-64.333,"Margarita-Cubagua"
11.03,-64.333,"Margarita-Cubagua"
11.017,-64.333,"Margarita-Cubagua"
11.004,-64.333,"Margarita-Cubagua"
10.992,-64.333,"Margarita-Cubagua"
10.979,-64.333,"Margarita-Cubagua"
10.966,-64.333,"Margarita-Cubagua"
10.953,-64.333,"Margarita-Cubagua"
10.941,-64.333,"Margarita-Cubagua"
10.928,-64.333,"Margarita-Cubagua"
10.915,-64.333,"Margarita-Cubagua"
10.902,-64.333,"Margarita-Cubagua"
10.89,-64.333,"Margarita-Cubagua"
10.877,-64.333,"Margarita-Cubagua"
10.864,-64.333,"Margarita-Cubagua"
10.431,-64.333,"Mochima"
10.419,-64.333,"Mochima"
10.406,-64.333,"Mochima"
10.393,-64.333,"Mochima"
10.38,-64.333,"Mochima"
10.368,-64.333,"Mochima"
10.355,-64.333,"Mochima"
10.342,-64.333,"Mochima"
10.33,-64.333,"Mochima"
10.317,-64.333,"Mochima"
10.304,-64.333,"Mochima"
10.291,-64.333,"Mochima"
10.279,-64.333,"Mochima"
10.266,-64.333,"Mochima"
10.253,-64.333,"Mochima"
10.24,-64.333,"Mochima"
10.228,-64.333,"Mochima"
10.215,-64.333,"Mochima"
10.202,-64.333,"Mochima"
10.19,-64.333,"Mochima"
10.177,-64.333,"Mochima"
10.164,-64.333,"Mochima"
10.151,-64.333,"Mochima"
10.139,-64.333,"Mochima"
10.126,-64.333,"Mochima"
11.182,-64.321,"Margarita-Cubagua"
11.17,-64.321,"Margarita-Cubagua"
11.157,-64.321,"Margarita-Cubagua"
11.144,-64.321,"Margarita-Cubagua"
11.132,-64.321,"Margarita-Cubagua"
11.119,-64.321,"Margarita-Cubagua"
11.106,-64.321,"Margarita-Cubagua"
11.093,-64.321,"Margarita-Cubagua"
11.068,-64.321,"Margarita-Cubagua"
11.055,-64.321,"Margarita-Cubagua"
11.03,-64.321,"Margarita-Cubagua"
11.017,-64.321,"Margarita-Cubagua"
11.004,-64.321,"Margarita-Cubagua"
10.992,-64.321,"Margarita-Cubagua"
10.979,-64.321,"Margarita-Cubagua"
10.966,-64.321,"Margarita-Cubagua"
10.953,-64.321,"Margarita-Cubagua"
10.941,-64.321,"Margarita-Cubagua"
10.928,-64.321,"Margarita-Cubagua"
10.915,-64.321,"Margarita-Cubagua"
10.902,-64.321,"Margarita-Cubagua"
10.89,-64.321,"Margarita-Cubagua"
10.877,-64.321,"Margarita-Cubagua"
10.864,-64.321,"Margarita-Cubagua"
10.431,-64.321,"Mochima"
10.419,-64.321,"Mochima"
10.406,-64.321,"Mochima"
10.393,-64.321,"Mochima"
10.38,-64.321,"Mochima"
10.368,-64.321,"Mochima"
10.355,-64.321,"Mochima"
10.342,-64.321,"Mochima"
10.33,-64.321,"Mochima"
10.317,-64.321,"Mochima"
10.304,-64.321,"Mochima"
10.291,-64.321,"Mochima"
10.279,-64.321,"Mochima"
10.266,-64.321,"Mochima"
10.253,-64.321,"Mochima"
10.24,-64.321,"Mochima"
10.228,-64.321,"Mochima"
10.215,-64.321,"Mochima"
10.202,-64.321,"Mochima"
10.19,-64.321,"Mochima"
10.177,-64.321,"Mochima"
10.164,-64.321,"Mochima"
10.151,-64.321,"Mochima"
10.139,-64.321,"Mochima"
11.182,-64.308,"Margarita-Cubagua"
11.17,-64.308,"Margarita-Cubagua"
11.157,-64.308,"Margarita-Cubagua"
11.144,-64.308,"Margarita-Cubagua"
11.132,-64.308,"Margarita-Cubagua"
11.119,-64.308,"Margarita-Cubagua"
11.106,-64.308,"Margarita-Cubagua"
11.093,-64.308,"Margarita-Cubagua"
11.081,-64.308,"Margarita-Cubagua"
11.068,-64.308,"Margarita-Cubagua"
11.042,-64.308,"Margarita-Cubagua"
11.03,-64.308,"Margarita-Cubagua"
11.017,-64.308,"Margarita-Cubagua"
11.004,-64.308,"Margarita-Cubagua"
10.992,-64.308,"Margarita-Cubagua"
10.979,-64.308,"Margarita-Cubagua"
10.966,-64.308,"Margarita-Cubagua"
10.953,-64.308,"Margarita-Cubagua"
10.941,-64.308,"Margarita-Cubagua"
10.928,-64.308,"Margarita-Cubagua"
10.915,-64.308,"Margarita-Cubagua"
10.902,-64.308,"Margarita-Cubagua"
10.89,-64.308,"Margarita-Cubagua"
10.877,-64.308,"Margarita-Cubagua"
10.444,-64.308,"Mochima"
10.431,-64.308,"Mochima"
10.419,-64.308,"Mochima"
10.406,-64.308,"Mochima"
10.393,-64.308,"Mochima"
10.38,-64.308,"Mochima"
10.368,-64.308,"Mochima"
10.355,-64.308,"Mochima"
10.342,-64.308,"Mochima"
10.33,-64.308,"Mochima"
10.317,-64.308,"Mochima"
10.304,-64.308,"Mochima"
10.291,-64.308,"Mochima"
10.279,-64.308,"Mochima"
10.266,-64.308,"Mochima"
10.253,-64.308,"Mochima"
10.24,-64.308,"Mochima"
10.228,-64.308,"Mochima"
10.215,-64.308,"Mochima"
10.202,-64.308,"Mochima"
10.19,-64.308,"Mochima"
10.177,-64.308,"Mochima"
10.164,-64.308,"Mochima"
10.151,-64.308,"Mochima"
11.182,-64.295,"Margarita-Cubagua"
11.17,-64.295,"Margarita-Cubagua"
11.157,-64.295,"Margarita-Cubagua"
11.144,-64.295,"Margarita-Cubagua"
11.132,-64.295,"Margarita-Cubagua"
11.119,-64.295,"Margarita-Cubagua"
11.106,-64.295,"Margarita-Cubagua"
11.093,-64.295,"Margarita-Cubagua"
11.081,-64.295,"Margarita-Cubagua"
11.068,-64.295,"Margarita-Cubagua"
11.055,-64.295,"Margarita-Cubagua"
11.042,-64.295,"Margarita-Cubagua"
11.03,-64.295,"Margarita-Cubagua"
11.017,-64.295,"Margarita-Cubagua"
11.004,-64.295,"Margarita-Cubagua"
10.992,-64.295,"Margarita-Cubagua"
10.979,-64.295,"Margarita-Cubagua"
10.966,-64.295,"Margarita-Cubagua"
10.953,-64.295,"Margarita-Cubagua"
10.941,-64.295,"Margarita-Cubagua"
10.928,-64.295,"Margarita-Cubagua"
10.915,-64.295,"Margarita-Cubagua"
10.902,-64.295,"Margarita-Cubagua"
10.89,-64.295,"Margarita-Cubagua"
10.877,-64.295,"Margarita-Cubagua"
10.864,-64.295,"Margarita-Cubagua"
10.444,-64.295,"Mochima"
10.431,-64.295,"Mochima"
10.419,-64.295,"Mochima"
10.406,-64.295,"Mochima"
10.393,-64.295,"Mochima"
10.38,-64.295,"Mochima"
10.368,-64.295,"Mochima"
10.355,-64.295,"Mochima"
10.342,-64.295,"Mochima"
10.33,-64.295,"Mochima"
10.317,-64.295,"Mochima"
10.304,-64.295,"Mochima"
10.291,-64.295,"Mochima"
10.279,-64.295,"Mochima"
10.266,-64.295,"Mochima"
10.253,-64.295,"Mochima"
10.24,-64.295,"Mochima"
10.228,-64.295,"Mochima"
10.215,-64.295,"Mochima"
10.202,-64.295,"Mochima"
10.19,-64.295,"Mochima"
10.177,-64.295,"Mochima"
10.164,-64.295,"Mochima"
10.151,-64.295,"Mochima"
11.182,-64.283,"Margarita-Cubagua"
11.17,-64.283,"Margarita-Cubagua"
11.157,-64.283,"Margarita-Cubagua"
11.144,-64.283,"Margarita-Cubagua"
11.132,-64.283,"Margarita-Cubagua"
11.119,-64.283,"Margarita-Cubagua"
11.106,-64.283,"Margarita-Cubagua"
11.093,-64.283,"Margarita-Cubagua"
11.068,-64.283,"Margarita-Cubagua"
11.055,-64.283,"Margarita-Cubagua"
11.042,-64.283,"Margarita-Cubagua"
11.03,-64.283,"Margarita-Cubagua"
11.017,-64.283,"Margarita-Cubagua"
11.004,-64.283,"Margarita-Cubagua"
10.992,-64.283,"Margarita-Cubagua"
10.979,-64.283,"Margarita-Cubagua"
10.966,-64.283,"Margarita-Cubagua"
10.953,-64.283,"Margarita-Cubagua"
10.941,-64.283,"Margarita-Cubagua"
10.928,-64.283,"Margarita-Cubagua"
10.915,-64.283,"Margarita-Cubagua"
10.902,-64.283,"Margarita-Cubagua"
10.89,-64.283,"Margarita-Cubagua"
10.877,-64.283,"Margarita-Cubagua"
10.864,-64.283,"Margarita-Cubagua"
10.406,-64.283,"Mochima"
10.393,-64.283,"Mochima"
10.38,-64.283,"Mochima"
10.368,-64.283,"Mochima"
10.355,-64.283,"Mochima"
10.342,-64.283,"Mochima"
10.33,-64.283,"Mochima"
10.317,-64.283,"Mochima"
10.304,-64.283,"Mochima"
10.291,-64.283,"Mochima"
10.279,-64.283,"Mochima"
10.266,-64.283,"Mochima"
10.253,-64.283,"Mochima"
10.24,-64.283,"Mochima"
10.228,-64.283,"Mochima"
10.215,-64.283,"Mochima"
10.202,-64.283,"Mochima"
10.19,-64.283,"Mochima"
10.177,-64.283,"Mochima"
10.164,-64.283,"Mochima"
10.151,-64.283,"Mochima"
11.182,-64.27,"Margarita-Cubagua"
11.17,-64.27,"Margarita-Cubagua"
11.157,-64.27,"Margarita-Cubagua"
11.144,-64.27,"Margarita-Cubagua"
11.132,-64.27,"Margarita-Cubagua"
11.119,-64.27,"Margarita-Cubagua"
11.106,-64.27,"Margarita-Cubagua"
11.093,-64.27,"Margarita-Cubagua"
11.081,-64.27,"Margarita-Cubagua"
11.068,-64.27,"Margarita-Cubagua"
11.055,-64.27,"Margarita-Cubagua"
11.042,-64.27,"Margarita-Cubagua"
11.03,-64.27,"Margarita-Cubagua"
11.017,-64.27,"Margarita-Cubagua"
11.004,-64.27,"Margarita-Cubagua"
10.992,-64.27,"Margarita-Cubagua"
10.979,-64.27,"Margarita-Cubagua"
10.966,-64.27,"Margarita-Cubagua"
10.953,-64.27,"Margarita-Cubagua"
10.941,-64.27,"Margarita-Cubagua"
10.928,-64.27,"Margarita-Cubagua"
10.915,-64.27,"Margarita-Cubagua"
10.902,-64.27,"Margarita-Cubagua"
10.89,-64.27,"Margarita-Cubagua"
10.877,-64.27,"Margarita-Cubagua"
10.864,-64.27,"Margarita-Cubagua"
10.851,-64.27,"Margarita-Cubagua"
10.839,-64.27,"Margarita-Cubagua"
10.826,-64.27,"Margarita-Cubagua"
10.813,-64.27,"Margarita-Cubagua"
10.801,-64.27,"Margarita-Cubagua"
10.788,-64.27,"Margarita-Cubagua"
10.775,-64.27,"Margarita-Cubagua"
10.38,-64.27,"Mochima"
10.368,-64.27,"Mochima"
10.291,-64.27,"Mochima"
10.279,-64.27,"Mochima"
10.266,-64.27,"Mochima"
10.253,-64.27,"Mochima"
10.24,-64.27,"Mochima"
10.228,-64.27,"Mochima"
10.215,-64.27,"Mochima"
10.202,-64.27,"Mochima"
10.19,-64.27,"Mochima"
10.177,-64.27,"Mochima"
10.164,-64.27,"Mochima"
11.182,-64.257,"Margarita-Cubagua"
11.17,-64.257,"Margarita-Cubagua"
11.157,-64.257,"Margarita-Cubagua"
11.144,-64.257,"Margarita-Cubagua"
11.132,-64.257,"Margarita-Cubagua"
11.119,-64.257,"Margarita-Cubagua"
11.106,-64.257,"Margarita-Cubagua"
11.093,-64.257,"Margarita-Cubagua"
11.081,-64.257,"Margarita-Cubagua"
11.068,-64.257,"Margarita-Cubagua"
11.055,-64.257,"Margarita-Cubagua"
11.042,-64.257,"Margarita-Cubagua"
11.03,-64.257,"Margarita-Cubagua"
11.017,-64.257,"Margarita-Cubagua"
11.004,-64.257,"Margarita-Cubagua"
10.992,-64.257,"Margarita-Cubagua"
10.979,-64.257,"Margarita-Cubagua"
10.966,-64.257,"Margarita-Cubagua"
10.953,-64.257,"Margarita-Cubagua"
10.941,-64.257,"Margarita-Cubagua"
10.928,-64.257,"Margarita-Cubagua"
10.915,-64.257,"Margarita-Cubagua"
10.902,-64.257,"Margarita-Cubagua"
10.89,-64.257,"Margarita-Cubagua"
10.877,-64.257,"Margarita-Cubagua"
10.864,-64.257,"Margarita-Cubagua"
10.851,-64.257,"Margarita-Cubagua"
10.839,-64.257,"Margarita-Cubagua"
10.826,-64.257,"Margarita-Cubagua"
10.813,-64.257,"Margarita-Cubagua"
10.801,-64.257,"Margarita-Cubagua"
10.788,-64.257,"Margarita-Cubagua"
10.775,-64.257,"Margarita-Cubagua"
10.279,-64.257,"Mochima"
10.266,-64.257,"Mochima"
10.253,-64.257,"Mochima"
10.24,-64.257,"Mochima"
10.228,-64.257,"Mochima"
10.215,-64.257,"Mochima"
10.202,-64.257,"Mochima"
10.19,-64.257,"Mochima"
10.177,-64.257,"Mochima"
10.164,-64.257,"Mochima"
11.17,-64.244,"Margarita-Cubagua"
11.157,-64.244,"Margarita-Cubagua"
11.144,-64.244,"Margarita-Cubagua"
11.132,-64.244,"Margarita-Cubagua"
11.119,-64.244,"Margarita-Cubagua"
11.106,-64.244,"Margarita-Cubagua"
11.093,-64.244,"Margarita-Cubagua"
11.081,-64.244,"Margarita-Cubagua"
11.068,-64.244,"Margarita-Cubagua"
11.055,-64.244,"Margarita-Cubagua"
11.042,-64.244,"Margarita-Cubagua"
11.03,-64.244,"Margarita-Cubagua"
11.017,-64.244,"Margarita-Cubagua"
11.004,-64.244,"Margarita-Cubagua"
10.992,-64.244,"Margarita-Cubagua"
10.979,-64.244,"Margarita-Cubagua"
10.966,-64.244,"Margarita-Cubagua"
10.953,-64.244,"Margarita-Cubagua"
10.941,-64.244,"Margarita-Cubagua"
10.928,-64.244,"Margarita-Cubagua"
10.915,-64.244,"Margarita-Cubagua"
10.902,-64.244,"Margarita-Cubagua"
10.89,-64.244,"Margarita-Cubagua"
10.877,-64.244,"Margarita-Cubagua"
10.864,-64.244,"Margarita-Cubagua"
10.851,-64.244,"Margarita-Cubagua"
10.839,-64.244,"Margarita-Cubagua"
10.826,-64.244,"Margarita-Cubagua"
10.813,-64.244,"Margarita-Cubagua"
10.801,-64.244,"Margarita-Cubagua"
10.788,-64.244,"Margarita-Cubagua"
10.775,-64.244,"Margarita-Cubagua"
10.279,-64.244,"Mochima"
10.266,-64.244,"Mochima"
10.253,-64.244,"Mochima"
10.24,-64.244,"Mochima"
10.228,-64.244,"Mochima"
10.215,-64.244,"Mochima"
10.202,-64.244,"Mochima"
10.19,-64.244,"Mochima"
10.177,-64.244,"Mochima"
10.164,-64.244,"Mochima"
11.157,-64.232,"Margarita-Cubagua"
11.144,-64.232,"Margarita-Cubagua"
11.132,-64.232,"Margarita-Cubagua"
11.119,-64.232,"Margarita-Cubagua"
11.106,-64.232,"Margarita-Cubagua"
11.093,-64.232,"Margarita-Cubagua"
11.081,-64.232,"Margarita-Cubagua"
11.068,-64.232,"Margarita-Cubagua"
11.055,-64.232,"Margarita-Cubagua"
11.042,-64.232,"Margarita-Cubagua"
11.03,-64.232,"Margarita-Cubagua"
11.017,-64.232,"Margarita-Cubagua"
11.004,-64.232,"Margarita-Cubagua"
10.992,-64.232,"Margarita-Cubagua"
10.979,-64.232,"Margarita-Cubagua"
10.966,-64.232,"Margarita-Cubagua"
10.953,-64.232,"Margarita-Cubagua"
10.941,-64.232,"Margarita-Cubagua"
10.928,-64.232,"Margarita-Cubagua"
10.915,-64.232,"Margarita-Cubagua"
10.902,-64.232,"Margarita-Cubagua"
10.89,-64.232,"Margarita-Cubagua"
10.877,-64.232,"Margarita-Cubagua"
10.864,-64.232,"Margarita-Cubagua"
10.851,-64.232,"Margarita-Cubagua"
10.839,-64.232,"Margarita-Cubagua"
10.826,-64.232,"Margarita-Cubagua"
10.813,-64.232,"Margarita-Cubagua"
10.801,-64.232,"Margarita-Cubagua"
10.788,-64.232,"Margarita-Cubagua"
10.775,-64.232,"Margarita-Cubagua"
10.495,-64.232,"Golfo de Cariaco"
10.482,-64.232,"Golfo de Cariaco"
10.266,-64.232,"Mochima"
10.253,-64.232,"Mochima"
10.24,-64.232,"Mochima"
10.228,-64.232,"Mochima"
10.215,-64.232,"Mochima"
10.202,-64.232,"Mochima"
10.19,-64.232,"Mochima"
10.177,-64.232,"Mochima"
10.164,-64.232,"Mochima"
11.157,-64.219,"Margarita-Cubagua"
11.144,-64.219,"Margarita-Cubagua"
11.132,-64.219,"Margarita-Cubagua"
11.119,-64.219,"Margarita-Cubagua"
11.106,-64.219,"Margarita-Cubagua"
11.093,-64.219,"Margarita-Cubagua"
11.081,-64.219,"Margarita-Cubagua"
11.068,-64.219,"Margarita-Cubagua"
11.055,-64.219,"Margarita-Cubagua"
11.042,-64.219,"Margarita-Cubagua"
11.03,-64.219,"Margarita-Cubagua"
11.017,-64.219,"Margarita-Cubagua"
11.004,-64.219,"Margarita-Cubagua"
10.992,-64.219,"Margarita-Cubagua"
10.979,-64.219,"Margarita-Cubagua"
10.966,-64.219,"Margarita-Cubagua"
10.953,-64.219,"Margarita-Cubagua"
10.941,-64.219,"Margarita-Cubagua"
10.928,-64.219,"Margarita-Cubagua"
10.915,-64.219,"Margarita-Cubagua"
10.902,-64.219,"Margarita-Cubagua"
10.89,-64.219,"Margarita-Cubagua"
10.877,-64.219,"Margarita-Cubagua"
10.864,-64.219,"Margarita-Cubagua"
10.851,-64.219,"Margarita-Cubagua"
10.839,-64.219,"Margarita-Cubagua"
10.826,-64.219,"Margarita-Cubagua"
10.813,-64.219,"Margarita-Cubagua"
10.801,-64.219,"Margarita-Cubagua"
10.788,-64.219,"Margarita-Cubagua"
10.775,-64.219,"Margarita-Cubagua"
10.521,-64.219,"Golfo de Cariaco"
10.508,-64.219,"Golfo de Cariaco"
10.495,-64.219,"Golfo de Cariaco"
10.482,-64.219,"Golfo de Cariaco"
10.47,-64.219,"Golfo de Cariaco"
10.266,-64.219,"Mochima"
10.253,-64.219,"Mochima"
10.24,-64.219,"Mochima"
10.228,-64.219,"Mochima"
10.215,-64.219,"Mochima"
10.202,-64.219,"Mochima"
10.19,-64.219,"Mochima"
10.177,-64.219,"Mochima"
11.132,-64.206,"Margarita-Cubagua"
11.119,-64.206,"Margarita-Cubagua"
11.106,-64.206,"Margarita-Cubagua"
11.093,-64.206,"Margarita-Cubagua"
11.081,-64.206,"Margarita-Cubagua"
11.068,-64.206,"Margarita-Cubagua"
11.055,-64.206,"Margarita-Cubagua"
11.042,-64.206,"Margarita-Cubagua"
11.03,-64.206,"Margarita-Cubagua"
11.017,-64.206,"Margarita-Cubagua"
11.004,-64.206,"Margarita-Cubagua"
10.992,-64.206,"Margarita-Cubagua"
10.979,-64.206,"Margarita-Cubagua"
10.953,-64.206,"Margarita-Cubagua"
10.941,-64.206,"Margarita-Cubagua"
10.928,-64.206,"Margarita-Cubagua"
10.915,-64.206,"Margarita-Cubagua"
10.902,-64.206,"Margarita-Cubagua"
10.89,-64.206,"Margarita-Cubagua"
10.877,-64.206,"Margarita-Cubagua"
10.864,-64.206,"Margarita-Cubagua"
10.851,-64.206,"Margarita-Cubagua"
10.839,-64.206,"Margarita-Cubagua"
10.826,-64.206,"Margarita-Cubagua"
10.813,-64.206,"Margarita-Cubagua"
10.801,-64.206,"Margarita-Cubagua"
10.788,-64.206,"Margarita-Cubagua"
10.775,-64.206,"Margarita-Cubagua"
10.521,-64.206,"Golfo de Cariaco"
10.508,-64.206,"Golfo de Cariaco"
10.495,-64.206,"Golfo de Cariaco"
10.482,-64.206,"Golfo de Cariaco"
10.47,-64.206,"Golfo de Cariaco"
10.253,-64.206,"Mochima"
10.24,-64.206,"Mochima"
10.228,-64.206,"Mochima"
10.215,-64.206,"Mochima"
10.202,-64.206,"Mochima"
11.132,-64.194,"Margarita-Cubagua"
11.119,-64.194,"Margarita-Cubagua"
11.106,-64.194,"Margarita-Cubagua"
11.093,-64.194,"Margarita-Cubagua"
11.081,-64.194,"Margarita-Cubagua"
11.068,-64.194,"Margarita-Cubagua"
11.055,-64.194,"Margarita-Cubagua"
11.042,-64.194,"Margarita-Cubagua"
11.03,-64.194,"Margarita-Cubagua"
11.017,-64.194,"Margarita-Cubagua"
11.004,-64.194,"Margarita-Cubagua"
10.992,-64.194,"Margarita-Cubagua"
10.979,-64.194,"Margarita-Cubagua"
10.966,-64.194,"Margarita-Cubagua"
10.953,-64.194,"Margarita-Cubagua"
10.941,-64.194,"Margarita-Cubagua"
10.928,-64.194,"Margarita-Cubagua"
10.915,-64.194,"Margarita-Cubagua"
10.902,-64.194,"Margarita-Cubagua"
10.89,-64.194,"Margarita-Cubagua"
10.877,-64.194,"Margarita-Cubagua"
10.864,-64.194,"Margarita-Cubagua"
10.851,-64.194,"Margarita-Cubagua"
10.839,-64.194,"Margarita-Cubagua"
10.826,-64.194,"Margarita-Cubagua"
10.813,-64.194,"Margarita-Cubagua"
10.801,-64.194,"Margarita-Cubagua"
10.788,-64.194,"Margarita-Cubagua"
10.775,-64.194,"Margarita-Cubagua"
10.533,-64.194,"Golfo de Cariaco"
10.521,-64.194,"Golfo de Cariaco"
10.508,-64.194,"Golfo de Cariaco"
10.495,-64.194,"Golfo de Cariaco"
10.482,-64.194,"Golfo de Cariaco"
11.132,-64.181,"Margarita-Cubagua"
11.119,-64.181,"Margarita-Cubagua"
11.106,-64.181,"Margarita-Cubagua"
11.093,-64.181,"Margarita-Cubagua"
11.081,-64.181,"Margarita-Cubagua"
11.068,-64.181,"Margarita-Cubagua"
11.055,-64.181,"Margarita-Cubagua"
11.042,-64.181,"Margarita-Cubagua"
11.03,-64.181,"Margarita-Cubagua"
11.017,-64.181,"Margarita-Cubagua"
11.004,-64.181,"Margarita-Cubagua"
10.992,-64.181,"Margarita-Cubagua"
10.979,-64.181,"Margarita-Cubagua"
10.966,-64.181,"Margarita-Cubagua"
10.953,-64.181,"Margarita-Cubagua"
10.941,-64.181,"Margarita-Cubagua"
10.928,-64.181,"Margarita-Cubagua"
10.915,-64.181,"Margarita-Cubagua"
10.902,-64.181,"Margarita-Cubagua"
10.89,-64.181,"Margarita-Cubagua"
10.877,-64.181,"Margarita-Cubagua"
10.864,-64.181,"Margarita-Cubagua"
10.839,-64.181,"Margarita-Cubagua"
10.826,-64.181,"Margarita-Cubagua"
10.813,-64.181,"Margarita-Cubagua"
10.801,-64.181,"Margarita-Cubagua"
10.788,-64.181,"Margarita-Cubagua"
10.775,-64.181,"Margarita-Cubagua"
10.546,-64.181,"Golfo de Cariaco"
10.533,-64.181,"Golfo de Cariaco"
10.521,-64.181,"Golfo de Cariaco"
10.508,-64.181,"Golfo de Cariaco"
10.495,-64.181,"Golfo de Cariaco"
10.482,-64.181,"Golfo de Cariaco"
10.47,-64.181,"Golfo de Cariaco"
11.132,-64.168,"Margarita-Cubagua"
11.119,-64.168,"Margarita-Cubagua"
11.106,-64.168,"Margarita-Cubagua"
11.093,-64.168,"Margarita-Cubagua"
11.081,-64.168,"Margarita-Cubagua"
11.068,-64.168,"Margarita-Cubagua"
11.055,-64.168,"Margarita-Cubagua"
11.042,-64.168,"Margarita-Cubagua"
11.03,-64.168,"Margarita-Cubagua"
11.017,-64.168,"Margarita-Cubagua"
11.004,-64.168,"Margarita-Cubagua"
10.992,-64.168,"Margarita-Cubagua"
10.979,-64.168,"Margarita-Cubagua"
